,index,month,year,center_name,wholesale,retail,total_arrival,culture,type
7949,41,March,2013,BHUBANESHWAR,749,1063,760,tomato,local
7950,42,March,2013,CHENNAI,721,1300,10480,tomato,local
7951,43,March,2013,DEHRADUN,0,0,0,tomato,local
7952,44,March,2013,DELHI,789,2000,15186,tomato,local
7953,45,March,2013,GANGATOK,0,0,0,tomato,local
7954,46,March,2013,GUWAHATI,752,1233,396,tomato,local
7955,47,March,2013,JAIPUR,828,1500,827,tomato,local
7956,48,March,2013,KOLKATA,1575,2400,18,tomato,local
7957,49,March,2013,LUCKNOW,1086,1579,1176,tomato,local
7958,50,March,2013,NAGPUR,583,1217,440,tomato,local
7959,51,March,2013,PATNA,711,1714,331,tomato,local
7960,52,March,2013,PIMPALGAON,597,817,315,tomato,local
7961,53,March,2013,RAIPUR,526,1043,0,tomato,local
7962,54,March,2013,RANCHI,741,1608,1045,tomato,local
7963,55,March,2013,SRINAGAR,0,0,0,tomato,local
7964,56,March,2013,VARANASI,658,1543,1059,tomato,local
7965,57,April,2013,BANGALURU,725,1290,0,tomato,local
7966,58,April,2013,BARAUT,0,0,0,tomato,local
7967,59,April,2013,BHOPAL,360,504,3267,tomato,local
7968,60,April,2013,BHUBANESHWAR,729,1099,700,tomato,local
7969,61,April,2013,CHENNAI,945,1600,9230,tomato,local
7970,62,April,2013,DEHRADUN,0,0,0,tomato,local
7971,63,April,2013,DELHI,765,1957,11728,tomato,local
7972,64,April,2013,GANGATOK,0,0,0,tomato,local
7973,65,April,2013,GUWAHATI,780,1192,337,tomato,local
7974,66,April,2013,JAIPUR,0,0,0,tomato,local
7975,67,April,2013,KOLKATA,0,0,0,tomato,local
7976,68,April,2013,LUCKNOW,1109,1564,1098,tomato,local
7977,69,April,2013,NAGPUR,556,1247,370,tomato,local
7978,70,April,2013,PATNA,0,0,0,tomato,local
7979,71,April,2013,PIMPALGAON,0,0,0,tomato,local
7980,72,April,2013,RAIPUR,435,833,392,tomato,local
7981,73,April,2013,RANCHI,446,991,1144,tomato,local
7982,74,April,2013,SRINAGAR,0,0,0,tomato,local
7983,75,April,2013,VARANASI,673,1486,570,tomato,local
7984,76,May,2013,BANGALURU,781,1776,0,tomato,local
7985,77,May,2013,BARAUT,0,0,0,tomato,local
7986,78,May,2013,BHOPAL,638,918,4356,tomato,local
7987,79,May,2013,BHUBANESHWAR,745,1074,175,tomato,local
7988,80,May,2013,CHENNAI,854,1437,11950,tomato,local
7989,81,May,2013,DEHRADUN,1010,1700,220,tomato,local
7990,82,May,2013,DELHI,433,1593,11943,tomato,local
7991,83,May,2013,GANGATOK,0,0,0,tomato,local
7992,84,May,2013,GUWAHATI,1453,2076,157,tomato,local
7993,85,May,2013,JAIPUR,0,0,0,tomato,local
7994,86,May,2013,KOLKATA,0,0,0,tomato,local
7995,87,May,2013,LUCKNOW,789,1075,1873,tomato,local
7996,88,May,2013,NAGPUR,1027,2135,270,tomato,local
7997,89,May,2013,PATNA,0,0,0,tomato,local
7998,90,May,2013,PIMPALGAON,0,0,0,tomato,local
7999,91,May,2013,RAIPUR,1079,1706,1000,tomato,local
8000,92,May,2013,RANCHI,478,968,1770,tomato,local
8001,93,May,2013,SRINAGAR,0,0,0,tomato,local
8002,94,May,2013,VARANASI,743,1463,501,tomato,local
8003,95,June,2013,BANGALURU,842,1421,0,tomato,local
8004,96,June,2013,BARAUT,0,0,0,tomato,local
8005,97,June,2013,BHOPAL,1709,2615,1893,tomato,local
8006,98,June,2013,BHUBANESHWAR,0,0,0,tomato,local
8007,99,June,2013,CHENNAI,1146,1931,11000,tomato,local
8008,100,June,2013,DEHRADUN,0,0,0,tomato,local
8009,101,June,2013,DELHI,1182,2800,11072,tomato,local
8010,102,June,2013,GANGATOK,2000,2500,3,tomato,local
8011,103,June,2013,GUWAHATI,0,0,0,tomato,local
8012,104,June,2013,JAIPUR,0,0,0,tomato,local
8013,105,June,2013,KOLKATA,0,0,0,tomato,local
8014,106,June,2013,LUCKNOW,0,0,0,tomato,local
8015,107,June,2013,NAGPUR,1398,2462,260,tomato,local
8016,108,June,2013,PATNA,0,0,0,tomato,local
8017,109,June,2013,PIMPALGAON,0,0,0,tomato,local
8018,110,June,2013,RAIPUR,1571,2338,162,tomato,local
8019,111,June,2013,RANCHI,573,1200,779,tomato,local
8020,112,June,2013,SRINAGAR,0,0,0,tomato,local
8021,113,June,2013,VARANASI,588,1200,154,tomato,local
8022,114,July,2013,BANGALURU,1412,2072,0,tomato,local
8023,115,July,2013,BARAUT,0,0,0,tomato,local
8024,116,July,2013,BHOPAL,3250,4641,2087,tomato,local
8025,117,July,2013,BHUBANESHWAR,0,0,0,tomato,local
8026,118,July,2013,CHENNAI,1646,2621,9680,tomato,local
8027,119,July,2013,DEHRADUN,0,0,0,tomato,local
8028,120,July,2013,DELHI,2058,4423,10920,tomato,local
8029,121,July,2013,GANGATOK,0,0,0,tomato,local
8030,122,July,2013,GUWAHATI,0,0,0,tomato,local
8031,123,July,2013,JAIPUR,2546,4200,1313,tomato,local
8032,124,July,2013,KOLKATA,0,0,0,tomato,local
8033,125,July,2013,LUCKNOW,0,0,0,tomato,local
8034,126,July,2013,NAGPUR,1841,3523,263,tomato,local
8035,127,July,2013,PATNA,0,0,0,tomato,local
8036,128,July,2013,PIMPALGAON,0,0,0,tomato,local
8037,129,July,2013,RAIPUR,0,0,0,tomato,local
8038,130,July,2013,RANCHI,1832,3204,129,tomato,local
8039,131,July,2013,SRINAGAR,2700,3500,60,tomato,local
8040,132,July,2013,VARANASI,0,0,0,tomato,local
8041,133,August,2013,BANGALURU,786,1332,0,tomato,local
8042,134,August,2013,BARAUT,0,0,0,tomato,local
8043,135,August,2013,BHOPAL,2320,3380,1974,tomato,local
8044,136,August,2013,BHUBANESHWAR,0,0,0,tomato,local
8045,137,August,2013,CHENNAI,1017,1658,8530,tomato,local
8046,138,August,2013,DEHRADUN,0,0,0,tomato,local
8047,139,August,2013,DELHI,1667,4063,12035,tomato,local
8048,140,August,2013,GANGATOK,0,0,0,tomato,local
8049,141,August,2013,GUWAHATI,0,0,0,tomato,local
8050,142,August,2013,JAIPUR,0,0,0,tomato,local
8051,143,August,2013,KOLKATA,0,0,0,tomato,local
8052,144,August,2013,LUCKNOW,0,0,0,tomato,local
8053,145,August,2013,NAGPUR,1375,2815,225,tomato,local
8054,146,August,2013,PATNA,0,0,0,tomato,local
8055,147,August,2013,PIMPALGAON,0,0,0,tomato,local
8056,148,August,2013,RAIPUR,0,0,0,tomato,local
8057,149,August,2013,RANCHI,1695,3019,211,tomato,local
8058,150,August,2013,SRINAGAR,0,0,0,tomato,local
8059,151,August,2013,VARANASI,0,0,0,tomato,local
8060,152,September,2013,BANGALURU,583,1083,0,tomato,local
8061,153,September,2013,BARAUT,1550,2900,2,tomato,local
8062,154,September,2013,BHOPAL,924,1489,2360,tomato,local
8063,155,September,2013,BHUBANESHWAR,0,0,0,tomato,local
8064,156,September,2013,CHENNAI,820,1427,8170,tomato,local
8065,157,September,2013,DEHRADUN,0,0,0,tomato,local
8066,158,September,2013,DELHI,1233,3674,10815,tomato,local
8067,159,September,2013,GANGATOK,0,0,0,tomato,local
8068,160,September,2013,GUWAHATI,0,0,0,tomato,local
8069,161,September,2013,JAIPUR,1230,30000,450,tomato,local
8070,162,September,2013,KOLKATA,0,0,0,tomato,local
8071,163,September,2013,LUCKNOW,0,0,0,tomato,local
8072,164,September,2013,NAGPUR,1005,2455,277,tomato,local
8073,165,September,2013,PATNA,0,0,0,tomato,local
8074,166,September,2013,PIMPALGAON,0,0,0,tomato,local
8075,167,September,2013,RAIPUR,0,0,0,tomato,local
8076,168,September,2013,RANCHI,1252,2235,427,tomato,local
8077,169,September,2013,SRINAGAR,0,0,0,tomato,local
8078,170,September,2013,VARANASI,0,0,0,tomato,local
8079,171,October,2013,BANGALURU,495,971,0,tomato,local
8080,172,October,2013,BARAUT,0,0,0,tomato,local
8081,173,October,2013,BHOPAL,922,1926,2420,tomato,local
8082,174,October,2013,BHUBANESHWAR,0,0,0,tomato,local
8083,175,October,2013,CHENNAI,858,1569,9660,tomato,local
8084,176,October,2013,DEHRADUN,0,0,0,tomato,local
8085,177,October,2013,DELHI,1361,3280,12580,tomato,local
8086,178,October,2013,GANGATOK,0,0,0,tomato,local
8087,179,October,2013,GUWAHATI,0,0,0,tomato,local
8088,180,October,2013,JAIPUR,0,0,0,tomato,local
8089,181,October,2013,KOLKATA,0,0,0,tomato,local
8090,182,October,2013,LUCKNOW,0,0,0,tomato,local
8091,183,October,2013,NAGPUR,1391,2459,315,tomato,local
8092,184,October,2013,PATNA,0,0,0,tomato,local
8093,185,October,2013,PIMPALGAON,0,0,0,tomato,local
8094,186,October,2013,RAIPUR,1057,1840,185,tomato,local
8095,187,October,2013,RANCHI,1267,2356,634,tomato,local
8096,188,October,2013,SRINAGAR,0,0,0,tomato,local
8097,189,October,2013,VARANASI,0,0,0,tomato,local
8098,190,November,2013,BANGALURU,688,1238,0,tomato,local
8099,191,November,2013,BARAUT,0,0,0,tomato,local
8100,192,November,2013,BHOPAL,1030,1620,1941,tomato,local
8101,193,November,2013,BHUBANESHWAR,0,0,0,tomato,local
8102,194,November,2013,CHENNAI,1139,1891,8060,tomato,local
8103,195,November,2013,DEHRADUN,0,0,0,tomato,local
8104,196,November,2013,DELHI,1337,3346,6101,tomato,local
8105,197,November,2013,GANGATOK,0,0,0,tomato,local
8106,198,November,2013,GUWAHATI,0,0,0,tomato,local
8107,199,November,2013,JAIPUR,0,0,0,tomato,local
8108,200,November,2013,KOLKATA,0,0,0,tomato,local
8109,201,November,2013,LUCKNOW,0,0,0,tomato,local
8110,202,November,2013,NAGPUR,1045,2079,300,tomato,local
8111,203,November,2013,PATNA,0,0,0,tomato,local
8112,204,November,2013,PIMPALGAON,0,0,0,tomato,local
8113,205,November,2013,RAIPUR,1093,1768,719,tomato,local
8114,206,November,2013,RANCHI,1181,2165,647,tomato,local
8115,207,November,2013,SRINAGAR,0,0,0,tomato,local
8116,208,November,2013,VARANASI,1400,2389,241,tomato,local
8117,209,December,2013,BANGALURU,985,1574,0,tomato,local
8118,210,December,2013,BARAUT,0,0,0,tomato,local
8119,211,December,2013,BHOPAL,756,1060,2918,tomato,local
8120,212,December,2013,BHUBANESHWAR,1278,1839,330,tomato,local
8121,213,December,2013,CHENNAI,1073,1815,10340,tomato,local
8122,214,December,2013,DEHRADUN,0,0,0,tomato,local
8123,215,December,2013,DELHI,1077,2692,6812,tomato,local
8124,216,December,2013,GANGATOK,0,0,0,tomato,local
8125,217,December,2013,GUWAHATI,0,0,0,tomato,local
8126,218,December,2013,JAIPUR,0,0,0,tomato,local
8127,219,December,2013,KOLKATA,0,0,0,tomato,local
8128,220,December,2013,LUCKNOW,1091,1516,1460,tomato,local
8129,221,December,2013,NAGPUR,762,1662,415,tomato,local
8130,222,December,2013,PATNA,1278,2748,1528,tomato,local
8131,223,December,2013,PIMPALGAON,0,0,0,tomato,local
8132,224,December,2013,RAIPUR,668,1180,1405,tomato,local
8133,225,December,2013,RANCHI,887,1728,1161,tomato,local
8134,226,December,2013,SRINAGAR,0,0,0,tomato,local
8135,227,December,2013,VARANASI,996,1936,2778,tomato,local
8136,0,January,2014,AHMEDABAD,0,0,0,tomato,local
8137,1,January,2014,BANGALURU,538,1038,4,tomato,local
8138,2,January,2014,BARAUT,902,1648,41,tomato,local
8139,3,January,2014,BHOPAL,348,689,3952,tomato,local
8140,4,January,2014,BHUBANESHWAR,568,896,958,tomato,local
8141,5,January,2014,CHENNAI,1040,1800,9990,tomato,local
8142,6,January,2014,DELHI,692,2000,13560,tomato,local
8143,7,January,2014,GANGATOK,0,0,0,tomato,local
8144,8,January,2014,GUWAHATI,0,0,0,tomato,local
8145,9,January,2014,KOLKATA,1148,1837,634,tomato,local
8146,10,January,2014,LUCKNOW,861,1156,1769,tomato,local
8147,11,January,2014,MUMBAI,386,1020,0,tomato,local
8148,12,January,2014,NAGPUR,330,619,1030,tomato,local
8149,13,January,2014,PATNA,573,1509,2128,tomato,local
8150,14,January,2014,PIMPALGAON,0,0,0,tomato,local
8151,15,January,2014,RAIPUR,259,608,0,tomato,local
8152,16,January,2014,RANCHI,265,664,4700,tomato,local
8153,17,January,2014,SHIMLA,0,0,0,tomato,local
8154,18,January,2014,TRIVENDRUM,0,0,0,tomato,local
8155,19,January,2014,VARANASI,300,1000,325,tomato,local
8156,20,February,2014,AHMEDABAD,0,0,0,tomato,local
8157,21,February,2014,BANGALURU,1389,2094,0,tomato,local
8158,22,February,2014,BARAUT,838,1530,37,tomato,local
8159,23,February,2014,BHOPAL,406,783,1952,tomato,local
8160,24,February,2014,BHUBANESHWAR,566,895,927,tomato,local
8161,25,February,2014,CHENNAI,1589,2904,10980,tomato,local
8162,26,February,2014,DELHI,842,2078,14140,tomato,local
8163,27,February,2014,GANGATOK,0,0,0,tomato,local
8164,28,February,2014,GUWAHATI,0,0,0,tomato,local
8165,29,February,2014,KOLKATA,908,1511,289,tomato,local
8166,30,February,2014,LUCKNOW,702,1048,1798,tomato,local
8167,31,February,2014,MUMBAI,517,1239,0,tomato,local
8168,32,February,2014,NAGPUR,388,763,670,tomato,local
8169,33,February,2014,PATNA,383,1078,2018,tomato,local
8170,34,February,2014,PIMPALGAON,0,0,0,tomato,local
8171,35,February,2014,RAIPUR,312,674,0,tomato,local
8172,36,February,2014,RANCHI,218,561,4485,tomato,local
8173,37,February,2014,SHIMLA,1025,2000,43,tomato,local
8174,38,February,2014,TRIVENDRUM,0,0,0,tomato,local
8175,39,February,2014,VARANASI,273,1027,1037,tomato,local
8176,40,March,2014,AHMEDABAD,0,0,0,tomato,local
8177,41,March,2014,BANGALURU,1546,2308,32,tomato,local
8178,42,March,2014,BARAUT,1012,1862,46,tomato,local
8179,43,March,2014,BHOPAL,463,737,4840,tomato,local
8180,44,March,2014,BHUBANESHWAR,748,1065,779,tomato,local
8181,45,March,2014,CHENNAI,1644,2848,9090,tomato,local
8182,46,March,2014,DELHI,1063,2300,16108,tomato,local
8183,47,March,2014,GANGATOK,0,0,0,tomato,local
8184,48,March,2014,GUWAHATI,860,1350,304,tomato,local
8185,49,March,2014,KOLKATA,940,1519,260,tomato,local
8186,50,March,2014,LUCKNOW,927,1396,1403,tomato,local
8187,51,March,2014,MUMBAI,742,1500,0,tomato,local
8188,52,March,2014,NAGPUR,777,1519,490,tomato,local
8189,53,March,2014,PATNA,435,1086,698,tomato,local
8190,54,March,2014,PIMPALGAON,0,0,0,tomato,local
8191,55,March,2014,RAIPUR,605,1119,0,tomato,local
8192,56,March,2014,RANCHI,393,888,3245,tomato,local
8193,57,March,2014,SHIMLA,900,2000,43,tomato,local
8194,58,March,2014,TRIVENDRUM,0,0,0,tomato,local
8195,59,March,2014,VARANASI,324,1053,1764,tomato,local
8196,60,April,2014,AHMEDABAD,0,0,0,tomato,local
8197,61,April,2014,BANGALURU,837,1465,76,tomato,local
8198,62,April,2014,BARAUT,935,1800,39,tomato,local
8199,63,April,2014,BHOPAL,469,809,3464,tomato,local
8200,64,April,2014,BHUBANESHWAR,907,1235,581,tomato,local
8201,65,April,2014,CHENNAI,957,1552,7450,tomato,local
8202,66,April,2014,DELHI,972,2491,12140,tomato,local
8203,67,April,2014,GANGATOK,0,0,0,tomato,local
8204,68,April,2014,GUWAHATI,1452,2032,192,tomato,local
8205,69,April,2014,KOLKATA,0,0,0,tomato,local
8206,70,April,2014,LUCKNOW,855,1217,1384,tomato,local
8207,71,April,2014,MUMBAI,727,1841,353,tomato,local
8208,72,April,2014,NAGPUR,943,2070,470,tomato,local
8209,73,April,2014,PATNA,0,0,0,tomato,local
8210,74,April,2014,PIMPALGAON,1610,1900,110,tomato,local
8211,75,April,2014,RAIPUR,743,1435,45,tomato,local
8212,76,April,2014,RANCHI,454,1052,2293,tomato,local
8213,77,April,2014,SHIMLA,0,0,0,tomato,local
8214,78,April,2014,TRIVENDRUM,0,0,0,tomato,local
8215,79,April,2014,VARANASI,382,1040,1346,tomato,local
8216,80,May,2014,AHMEDABAD,0,0,0,tomato,local
8217,81,May,2014,BANGALURU,530,1086,0,tomato,local
8218,82,May,2014,BARAUT,600,1096,43,tomato,local
8219,83,May,2014,BHOPAL,574,935,4063,tomato,local
8220,84,May,2014,BHUBANESHWAR,924,1475,230,tomato,local
8221,85,May,2014,CHENNAI,746,1364,9740,tomato,local
8222,86,May,2014,DELHI,659,1862,10065,tomato,local
8223,87,May,2014,GANGATOK,0,0,0,tomato,local
8224,88,May,2014,GUWAHATI,0,0,0,tomato,local
8225,89,May,2014,KOLKATA,1700,2600,25,tomato,local
8226,90,May,2014,LUCKNOW,930,1312,1352,tomato,local
8227,91,May,2014,MUMBAI,479,1520,4500,tomato,local
8228,92,May,2014,NAGPUR,972,1936,485,tomato,local
8229,93,May,2014,PATNA,0,0,0,tomato,local
8230,94,May,2014,PIMPALGAON,0,0,0,tomato,local
8231,95,May,2014,RAIPUR,825,1620,0,tomato,local
8232,96,May,2014,RANCHI,559,1227,1302,tomato,local
8233,97,May,2014,SHIMLA,0,0,0,tomato,local
8234,98,May,2014,TRIVENDRUM,0,0,0,tomato,local
8235,99,May,2014,VARANASI,571,1371,1977,tomato,local
8236,100,June,2014,AHMEDABAD,0,0,0,tomato,local
8237,101,June,2014,BANGALURU,1702,2629,0,tomato,local
8238,102,June,2014,BARAUT,0,0,0,tomato,local
8239,103,June,2014,BHOPAL,1707,2661,3389,tomato,local
8240,104,June,2014,BHUBANESHWAR,0,0,0,tomato,local
8241,105,June,2014,CHENNAI,2098,3176,8810,tomato,local
8242,106,June,2014,DELHI,1476,3168,9714,tomato,local
8243,107,June,2014,GANGATOK,0,0,0,tomato,local
8244,108,June,2014,GUWAHATI,0,0,0,tomato,local
8245,109,June,2014,KOLKATA,0,0,0,tomato,local
8246,110,June,2014,LUCKNOW,0,0,0,tomato,local
8247,111,June,2014,MUMBAI,1488,3125,0,tomato,local
8248,112,June,2014,NAGPUR,1340,2205,415,tomato,local
8249,113,June,2014,PATNA,0,0,0,tomato,local
8250,114,June,2014,PIMPALGAON,0,0,0,tomato,local
8251,115,June,2014,RAIPUR,1672,3132,0,tomato,local
8252,116,June,2014,RANCHI,786,1484,774,tomato,local
8253,117,June,2014,SHIMLA,0,0,0,tomato,local
8254,118,June,2014,TRIVENDRUM,4400,5500,14,tomato,local
8255,119,June,2014,VARANASI,1884,2753,1712,tomato,local
8256,120,July,2014,AHMEDABAD,0,0,0,tomato,local
8257,121,July,2014,BANGALURU,5085,6585,37,tomato,local
8258,122,July,2014,BARAUT,0,0,0,tomato,local
8259,123,July,2014,BHOPAL,4325,6463,2598,tomato,local
8260,124,July,2014,BHUBANESHWAR,0,0,0,tomato,local
8261,125,July,2014,CHENNAI,4969,7408,7940,tomato,local
8262,126,July,2014,DELHI,4300,6796,10269,tomato,local
8263,127,July,2014,GANGATOK,0,0,0,tomato,local
8264,128,July,2014,GUWAHATI,4200,5000,19,tomato,local
8265,129,July,2014,KOLKATA,0,0,0,tomato,local
8266,130,July,2014,LUCKNOW,0,0,0,tomato,local
8267,131,July,2014,MUMBAI,0,0,0,tomato,local
8268,132,July,2014,NAGPUR,5291,8386,225,tomato,local
8269,133,July,2014,PATNA,0,0,0,tomato,local
8270,134,July,2014,PIMPALGAON,0,0,0,tomato,local
8271,135,July,2014,RAIPUR,4685,6519,0,tomato,local
8272,136,July,2014,RANCHI,3801,5731,287,tomato,local
8273,137,July,2014,SHIMLA,0,0,0,tomato,local
8274,138,July,2014,TRIVENDRUM,0,0,0,tomato,local
8275,139,July,2014,VARANASI,3750,5000,57,tomato,local
8276,140,August,2014,AHMEDABAD,4000,6000,180,tomato,local
8277,141,August,2014,BANGALURU,2778,4152,0,tomato,local
8278,142,August,2014,BARAUT,0,0,0,tomato,local
8279,143,August,2014,BHOPAL,3296,4759,1891,tomato,local
8280,144,August,2014,BHUBANESHWAR,0,0,0,tomato,local
8281,145,August,2014,CHENNAI,3640,5264,8860,tomato,local
8282,146,August,2014,DELHI,4164,7192,8082,tomato,local
8283,147,August,2014,GANGATOK,6300,8000,2,tomato,local
8284,148,August,2014,GUWAHATI,0,0,0,tomato,local
8285,149,August,2014,KOLKATA,0,0,0,tomato,local
8286,150,August,2014,LUCKNOW,0,0,0,tomato,local
8287,151,August,2014,MUMBAI,0,0,0,tomato,local
8288,152,August,2014,NAGPUR,4070,6636,300,tomato,local
8289,153,August,2014,PATNA,0,0,0,tomato,local
8290,154,August,2014,PIMPALGAON,0,0,0,tomato,local
8291,155,August,2014,RAIPUR,3296,4756,10,tomato,local
8292,156,August,2014,RANCHI,3022,4923,295,tomato,local
8293,157,August,2014,SHIMLA,0,0,0,tomato,local
8294,158,August,2014,TRIVENDRUM,4500,6000,12,tomato,local
8295,159,August,2014,VARANASI,0,0,0,tomato,local
8296,160,September,2014,AHMEDABAD,0,0,0,tomato,local
8297,161,September,2014,BANGALURU,1025,1841,0,tomato,local
8298,162,September,2014,BARAUT,0,0,0,tomato,local
8299,163,September,2014,BHOPAL,1537,2233,1837,tomato,local
8300,164,September,2014,BHUBANESHWAR,0,0,0,tomato,local
8301,165,September,2014,CHENNAI,1396,2539,13120,tomato,local
8302,166,September,2014,DELHI,2195,4813,9634,tomato,local
8303,167,September,2014,GANGATOK,0,0,0,tomato,local
8304,168,September,2014,GUWAHATI,0,0,0,tomato,local
8305,169,September,2014,KOLKATA,0,0,0,tomato,local
8306,170,September,2014,LUCKNOW,0,0,0,tomato,local
8307,171,September,2014,MUMBAI,0,0,0,tomato,local
8308,172,September,2014,NAGPUR,1792,3232,535,tomato,local
8309,173,September,2014,PATNA,0,0,0,tomato,local
8310,174,September,2014,PIMPALGAON,0,0,0,tomato,local
8311,175,September,2014,RAIPUR,1680,2854,0,tomato,local
8312,176,September,2014,RANCHI,2026,3396,599,tomato,local
8313,177,September,2014,SHIMLA,0,0,0,tomato,local
8314,178,September,2014,TRIVENDRUM,0,0,0,tomato,local
8315,179,September,2014,VARANASI,0,0,0,tomato,local
8316,180,October,2014,AHMEDABAD,0,0,0,tomato,local
8317,181,October,2014,BANGALURU,2103,3145,0,tomato,local
8318,182,October,2014,BARAUT,0,0,0,tomato,local
8319,183,October,2014,BHOPAL,2188,3521,1644,tomato,local
8320,184,October,2014,BHUBANESHWAR,0,0,0,tomato,local
8321,185,October,2014,CHENNAI,3158,4725,8900,tomato,local
8322,186,October,2014,DELHI,3283,5063,9161,tomato,local
8323,187,October,2014,GANGATOK,0,0,0,tomato,local
8324,188,October,2014,GUWAHATI,0,0,0,tomato,local
8325,189,October,2014,KOLKATA,0,0,0,tomato,local
8326,190,October,2014,LUCKNOW,0,0,0,tomato,local
8327,191,October,2014,MUMBAI,0,0,0,tomato,local
8328,192,October,2014,NAGPUR,2245,3690,350,tomato,local
8329,193,October,2014,PATNA,0,0,0,tomato,local
8330,194,October,2014,PIMPALGAON,0,0,0,tomato,local
8331,195,October,2014,RAIPUR,2079,3586,0,tomato,local
8332,196,October,2014,RANCHI,2602,4100,431,tomato,local
8333,197,October,2014,SHIMLA,0,0,0,tomato,local
8334,198,October,2014,TRIVENDRUM,0,0,0,tomato,local
8335,199,October,2014,VARANASI,0,0,0,tomato,local
8336,200,November,2014,AHMEDABAD,0,0,0,tomato,local
8337,201,November,2014,BANGALURU,3528,4870,0,tomato,local
8338,202,November,2014,BARAUT,0,0,0,tomato,local
8339,203,November,2014,BHOPAL,3604,5375,1563,tomato,local
8340,204,November,2014,BHUBANESHWAR,0,0,0,tomato,local
8341,205,November,2014,CHENNAI,3660,5120,9070,tomato,local
8342,206,November,2014,DELHI,3913,6500,9140,tomato,local
8343,207,November,2014,GANGATOK,0,0,0,tomato,local
8344,208,November,2014,GUWAHATI,0,0,0,tomato,local
8345,209,November,2014,KOLKATA,0,0,0,tomato,local
8346,210,November,2014,LUCKNOW,0,0,0,tomato,local
8347,211,November,2014,MUMBAI,0,0,0,tomato,local
8348,212,November,2014,NAGPUR,3912,5810,232,tomato,local
8349,213,November,2014,PATNA,0,0,0,tomato,local
8350,214,November,2014,PIMPALGAON,0,0,0,tomato,local
8351,215,November,2014,RAIPUR,3266,4564,0,tomato,local
8352,216,November,2014,RANCHI,2310,3700,1201,tomato,local
8353,217,November,2014,SHIMLA,0,0,0,tomato,local
8354,218,November,2014,TRIVENDRUM,0,0,0,tomato,local
8355,219,November,2014,VARANASI,0,0,0,tomato,local
8356,220,December,2014,AHMEDABAD,0,0,0,tomato,local
8357,221,December,2014,BANGALURU,1176,2087,22,tomato,local
8358,222,December,2014,BARAUT,0,0,0,tomato,local
8359,223,December,2014,BHOPAL,1808,2581,1700,tomato,local
8360,224,December,2014,BHUBANESHWAR,0,0,0,tomato,local
8361,225,December,2014,CHENNAI,1421,2314,11260,tomato,local
8362,226,December,2014,DELHI,1931,4167,11084,tomato,local
8363,227,December,2014,GANGATOK,0,0,0,tomato,local
8364,228,December,2014,GUWAHATI,0,0,0,tomato,local
8365,229,December,2014,KOLKATA,2943,5067,389,tomato,local
8366,230,December,2014,LUCKNOW,2410,3113,1694,tomato,local
8367,231,December,2014,MUMBAI,0,0,0,tomato,local
